Year,Job_Title,Industry,Automation_Risk,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills
2020,Accountant,Finance,72.6,Medium,Yes,70188,4,60.0,No,63.7,"QuickBooks, Auditing, Tax"
2020,Accountant,Finance,68.3,Medium,Yes,63907,8,60.0,No,81.9,"Accounting, Excel, Auditing"
2020,Accountant,Finance,72.7,Medium,Yes,70157,0,60.0,No,51.1,"Tax, Accounting, QuickBooks"
2020,Accountant,Finance,66.5,Medium,Yes,63603,4,100.0,No,70.7,"Tax, Excel, QuickBooks, Auditing, Accounting"
2020,Accountant,Finance,75.9,Medium,Yes,67836,8,40.0,No,74.2,"QuickBooks, Excel"
2020,Accountant,Finance,66.4,Medium,Yes,65634,4,80.0,No,56.4,"Auditing, Excel, QuickBooks, Tax"
2020,Accountant,Finance,71.2,Medium,Yes,68645,4,40.0,No,65.0,"Excel, Auditing"
2020,Accountant,Finance,67.7,Medium,Yes,65617,1,40.0,No,63.6,"Accounting, QuickBooks"
2020,Accountant,Finance,73.6,Medium,Yes,75223,5,80.0,No,64.2,"Tax, QuickBooks, Excel, Auditing"
2020,Accountant,Finance,82.2,Medium,Yes,65554,6,100.0,No,73.2,"Accounting, Auditing, Excel, QuickBooks, Tax"
2020,Accountant,Finance,69.5,Medium,Yes,69101,3,80.0,No,74.9,"QuickBooks, Tax, Accounting, Auditing"
2020,Financial Analyst,Finance,55.4,Medium,Yes,79322,6,80.0,No,86.4,"Bloomberg, CFA, Excel, Financial Modeling"
2020,Financial Analyst,Finance,56.4,Medium,Yes,82464,3,100.0,Yes,77.2,"CFA, SQL, Bloomberg, Financial Modeling, Excel"
2020,Financial Analyst,Finance,55.1,Medium,Yes,85229,5,60.0,No,65.0,"Bloomberg, CFA, Financial Modeling"
2020,Financial Analyst,Finance,53.3,Medium,Yes,85936,5,80.0,No,84.6,"Bloomberg, Excel, CFA, Financial Modeling"
2020,Financial Analyst,Finance,57.8,Medium,Yes,80716,4,100.0,Yes,75.6,"Financial Modeling, CFA, SQL, Bloomberg, Excel"
2020,Financial Analyst,Finance,54.2,Medium,Yes,84748,0,60.0,No,79.4,"SQL, Excel, CFA"
2020,Financial Analyst,Finance,55.4,Medium,Yes,88636,9,100.0,No,61.2,"Bloomberg, CFA, SQL, Financial Modeling, Excel"
2020,Financial Analyst,Finance,61.5,Medium,Yes,87625,6,80.0,Yes,51.8,"Financial Modeling, SQL, CFA, Excel"
2020,Financial Analyst,Finance,57.3,Medium,Yes,83887,6,80.0,Yes,69.5,"Excel, CFA, SQL, Financial Modeling"
2020,Financial Analyst,Finance,58.4,Medium,Yes,96875,7,40.0,No,52.9,"Excel, Financial Modeling"
2020,Financial Analyst,Finance,55.0,Medium,Yes,73463,6,100.0,Yes,78.4,"CFA, Excel, SQL, Financial Modeling, Bloomberg"
2020,Financial Analyst,Finance,59.7,Medium,Yes,78760,7,80.0,Yes,73.3,"SQL, Financial Modeling, Bloomberg, CFA"
2020,Financial Analyst,Finance,46.7,Medium,Yes,89624,2,40.0,No,84.7,"Excel, SQL"
2020,Financial Analyst,Finance,56.7,Medium,Yes,59812,10,60.0,No,82.2,"Financial Modeling, CFA, SQL"
2020,Financial Analyst,Finance,49.4,Medium,Yes,77406,2,40.0,No,50.0,"Bloomberg, SQL"
2020,Financial Analyst,Finance,59.7,Medium,Yes,77376,5,60.0,No,63.6,"SQL, Financial Modeling, CFA"
2020,Financial Analyst,Finance,48.3,Medium,Yes,73445,3,100.0,No,87.7,"Bloomberg, CFA, Financial Modeling, Excel, SQL"
2020,Financial Analyst,Finance,59.4,Medium,Yes,74006,6,80.0,No,65.5,"Bloomberg, Financial Modeling, CFA, Excel"
2020,Financial Analyst,Finance,57.8,Medium,Yes,77119,3,80.0,No,78.1,"Financial Modeling, Bloomberg, SQL, CFA"
2020,Financial Analyst,Finance,50.8,Medium,Yes,78884,3,100.0,No,84.6,"Excel, Bloomberg, Financial Modeling, CFA, SQL"
2020,Financial Analyst,Finance,52.5,Medium,Yes,78817,3,40.0,No,78.8,"SQL, Bloomberg"
2020,Financial Analyst,Finance,62.3,Medium,Yes,89195,6,80.0,No,61.8,"Excel, CFA, SQL, Financial Modeling"
2020,Financial Analyst,Finance,55.7,Medium,Yes,77280,12,40.0,No,64.7,"Bloomberg, SQL"
2020,Financial Analyst,Finance,50.0,Medium,Yes,85926,3,60.0,No,86.4,"SQL, Bloomberg, Excel"
2020,Financial Analyst,Finance,58.3,Medium,Yes,77795,7,40.0,No,70.8,"CFA, Financial Modeling"
2020,Financial Analyst,Finance,50.3,Medium,Yes,76464,3,100.0,Yes,50.7,"Bloomberg, Excel, Financial Modeling, CFA, SQL"
2020,Financial Analyst,Finance,59.9,Medium,Yes,74062,0,60.0,No,72.7,"Financial Modeling, SQL, Excel"
2020,Financial Analyst,Finance,56.3,Medium,Yes,84158,10,100.0,No,81.2,"Excel, Bloomberg, SQL, Financial Modeling, CFA"
2020,Financial Analyst,Finance,56.6,Medium,Yes,81199,3,100.0,No,52.3,"CFA, SQL, Excel, Bloomberg, Financial Modeling"
2020,Financial Analyst,Finance,67.0,Medium,Yes,80167,5,80.0,No,81.1,"CFA, Bloomberg, Financial Modeling, SQL"
2020,Financial Analyst,Finance,49.3,Medium,Yes,72484,5,100.0,No,77.0,"Financial Modeling, CFA, Bloomberg, Excel, SQL"
2020,Financial Analyst,Finance,56.9,Medium,Yes,77896,0,80.0,Yes,77.6,"SQL, Bloomberg, CFA, Excel"
2020,Financial Analyst,Finance,46.6,Medium,Yes,74245,2,60.0,No,53.0,"Excel, SQL, Bloomberg"
2020,Financial Analyst,Finance,61.3,Medium,Yes,68608,4,80.0,No,55.5,"CFA, Bloomberg, Financial Modeling, Excel"
2020,Financial Analyst,Finance,51.2,Medium,Yes,82479,4,100.0,No,89.2,"Financial Modeling, CFA, SQL, Bloomberg, Excel"
2020,Financial Analyst,Finance,66.4,Medium,Yes,74266,5,60.0,Yes,50.6,"Financial Modeling, CFA, Excel"
2020,Financial Analyst,Finance,50.8,Medium,Yes,92665,8,60.0,No,59.9,"Financial Modeling, CFA, Bloomberg"
2020,Financial Analyst,Finance,53.4,Medium,Yes,91872,6,60.0,No,83.4,"SQL, CFA, Financial Modeling"
2020,Financial Analyst,Finance,51.5,Medium,Yes,71326,6,80.0,No,59.8,"Financial Modeling, Bloomberg, Excel, SQL"
2020,Graphic Designer,Media,41.6,Low,No,54960,6,40.0,No,44.9,"Figma, Illustrator"
2020,Graphic Designer,Media,38.5,Low,No,58232,8,100.0,No,53.0,"Figma, Branding, Photoshop, Creativity, Illustrator"
2020,Graphic Designer,Media,35.0,Low,No,50578,7,40.0,Yes,64.7,"Figma, Illustrator"
2020,Graphic Designer,Media,47.9,Low,No,46396,9,80.0,Yes,47.2,"Branding, Figma, Photoshop, Creativity"
2020,Graphic Designer,Media,38.5,Low,No,47197,5,100.0,Yes,43.3,"Branding, Figma, Photoshop, Illustrator, Creativity"
2020,Graphic Designer,Media,38.1,Low,No,58903,8,100.0,Yes,59.1,"Photoshop, Figma, Illustrator, Creativity, Branding"
2020,Graphic Designer,Media,36.2,Low,No,55602,8,100.0,No,67.2,"Creativity, Figma, Photoshop, Illustrator, Branding"
2020,Graphic Designer,Media,37.1,Low,No,51962,2,80.0,No,42.2,"Photoshop, Illustrator, Branding, Creativity"
2020,Graphic Designer,Media,41.2,Low,No,61695,7,40.0,No,54.4,"Illustrator, Creativity"
2020,Graphic Designer,Media,41.9,Low,No,53616,3,40.0,Yes,45.2,"Photoshop, Creativity"
2020,Graphic Designer,Media,45.1,Low,No,58126,5,60.0,No,44.5,"Illustrator, Branding, Photoshop"
2020,Graphic Designer,Media,38.2,Low,No,49741,0,40.0,No,36.4,"Creativity, Branding"
2020,Graphic Designer,Media,38.8,Low,No,58662,6,40.0,Yes,32.1,"Creativity, Figma"
2020,Graphic Designer,Media,41.7,Low,No,61276,9,40.0,No,36.5,"Branding, Figma"
2020,Graphic Designer,Media,27.3,Low,No,56408,4,40.0,No,47.5,"Illustrator, Photoshop"
2020,Graphic Designer,Media,40.5,Low,No,55273,5,80.0,No,34.7,"Illustrator, Photoshop, Creativity, Branding"
2020,Graphic Designer,Media,34.7,Low,No,52366,2,80.0,No,62.7,"Creativity, Illustrator, Figma, Branding"
2020,Graphic Designer,Media,44.1,Low,No,56436,3,40.0,Yes,45.6,"Creativity, Illustrator"
2020,Graphic Designer,Media,38.7,Low,No,51539,9,60.0,No,44.2,"Branding, Figma, Photoshop"
2020,Graphic Designer,Media,38.8,Low,No,54777,7,80.0,Yes,46.7,"Figma, Illustrator, Photoshop, Creativity"
2020,Graphic Designer,Media,42.3,Low,No,56890,4,60.0,No,69.1,"Figma, Photoshop, Creativity"
2020,Graphic Designer,Media,31.3,Low,No,56316,0,40.0,No,40.6,"Creativity, Figma"
2020,Graphic Designer,Media,39.9,Low,No,60216,1,60.0,Yes,53.8,"Creativity, Illustrator, Branding"
2020,Graphic Designer,Media,46.8,Low,No,51546,2,60.0,No,30.6,"Creativity, Photoshop, Branding"
2020,Graphic Designer,Media,37.5,Low,No,59503,9,40.0,No,40.0,"Branding, Figma"
2020,Graphic Designer,Media,40.8,Low,No,56873,6,60.0,No,32.0,"Figma, Illustrator, Creativity"
2020,Graphic Designer,Media,31.4,Low,No,58857,5,60.0,No,63.6,"Photoshop, Figma, Branding"
2020,Graphic Designer,Media,46.5,Low,No,54924,7,40.0,No,47.4,"Illustrator, Branding"
2020,Graphic Designer,Media,36.4,Low,No,65809,6,60.0,No,33.7,"Illustrator, Creativity, Figma"
2020,Graphic Designer,Media,34.5,Low,No,50212,10,60.0,No,53.8,"Figma, Photoshop, Creativity"
2020,Graphic Designer,Media,36.5,Low,No,55417,7,60.0,No,50.5,"Photoshop, Creativity, Branding"
2020,Graphic Designer,Media,38.8,Low,No,59215,0,100.0,No,64.4,"Branding, Photoshop, Figma, Creativity, Illustrator"
2020,Graphic Designer,Media,39.4,Low,No,56815,7,60.0,No,47.7,"Illustrator, Branding, Photoshop"
2020,Graphic Designer,Media,35.3,Low,No,59727,3,100.0,No,46.3,"Creativity, Photoshop, Branding, Illustrator, Figma"
2020,Graphic Designer,Media,37.8,Low,No,64620,1,40.0,No,34.5,"Figma, Illustrator"
2020,Graphic Designer,Media,42.3,Low,No,60267,4,100.0,No,42.4,"Branding, Photoshop, Illustrator, Figma, Creativity"
2020,Graphic Designer,Media,44.3,Low,No,53506,5,100.0,No,42.3,"Photoshop, Figma, Illustrator, Creativity, Branding"
2020,Graphic Designer,Media,33.5,Low,No,50779,6,60.0,No,50.1,"Figma, Creativity, Branding"
2020,Graphic Designer,Media,36.6,Low,No,52195,0,60.0,No,54.4,"Illustrator, Creativity, Photoshop"
2020,Graphic Designer,Media,32.8,Low,No,59090,5,60.0,No,43.8,"Branding, Photoshop, Illustrator"
2020,Graphic Designer,Media,46.7,Low,No,50711,4,100.0,Yes,38.5,"Creativity, Photoshop, Branding, Illustrator, Figma"
2020,Graphic Designer,Media,33.7,Low,No,48258,6,80.0,No,46.6,"Branding, Illustrator, Creativity, Figma"
2020,Graphic Designer,Media,45.8,Low,No,50834,6,60.0,No,64.8,"Branding, Creativity, Figma"
2020,Graphic Designer,Media,41.8,Low,No,54958,6,40.0,No,45.7,"Branding, Illustrator"
2020,Content Writer,Media,74.8,High,No,47417,9,80.0,Yes,99.0,"WordPress, SEO, Research, Writing"
2020,Content Writer,Media,76.7,High,No,47596,8,40.0,No,113.7,"Writing, SEO"
2020,Content Writer,Media,79.1,High,No,39063,4,60.0,No,99.4,"WordPress, Editing, SEO"
2020,Content Writer,Media,68.3,High,No,44607,6,100.0,No,83.0,"Research, Editing, WordPress, Writing, SEO"
2020,Content Writer,Media,77.3,High,No,40149,2,60.0,No,104.3,"Writing, SEO, Editing"
2020,Content Writer,Media,74.1,High,No,47930,5,40.0,Yes,112.2,"Writing, SEO"
2020,Content Writer,Media,76.5,High,No,47057,9,40.0,No,94.0,"Editing, Research"
2020,Content Writer,Media,82.0,High,No,48140,3,100.0,No,86.3,"WordPress, Editing, SEO, Writing, Research"
2020,Content Writer,Media,72.6,High,No,52151,5,100.0,No,108.7,"SEO, Editing, WordPress, Writing, Research"
2020,Content Writer,Media,77.0,High,No,47950,6,60.0,No,95.3,"Writing, WordPress, Editing"
2020,Content Writer,Media,83.0,High,No,49169,1,80.0,No,109.9,"Research, WordPress, SEO, Writing"
2020,Content Writer,Media,66.2,High,No,43677,8,60.0,No,112.6,"SEO, Writing, Research"
2020,Content Writer,Media,77.5,High,No,46171,3,100.0,Yes,88.7,"Writing, WordPress, SEO, Research, Editing"
2020,Content Writer,Media,79.9,High,No,46601,3,60.0,No,93.0,"WordPress, SEO, Writing"
2020,Content Writer,Media,82.1,High,No,48347,6,40.0,Yes,83.8,"SEO, Writing"
2020,Content Writer,Media,76.8,High,No,46420,4,40.0,No,115.7,"WordPress, Writing"
2020,Content Writer,Media,72.5,High,No,43936,3,60.0,Yes,110.6,"Editing, WordPress, Research"
2020,Content Writer,Media,66.2,High,No,38125,3,40.0,No,97.7,"Editing, WordPress"
2020,Content Writer,Media,74.2,High,No,48166,5,60.0,No,104.7,"SEO, WordPress, Editing"
2020,Content Writer,Media,80.6,High,No,47471,7,80.0,No,113.3,"Writing, WordPress, SEO, Editing"
2020,Content Writer,Media,83.0,High,No,45909,6,80.0,No,107.9,"Editing, Research, WordPress, SEO"
2020,Content Writer,Media,81.2,High,No,52582,6,60.0,No,98.1,"Writing, Research, Editing"
2020,Content Writer,Media,70.6,High,No,44193,1,100.0,No,118.4,"Writing, Editing, SEO, WordPress, Research"
2020,Content Writer,Media,80.9,High,No,46348,3,80.0,No,94.2,"Research, SEO, Writing, Editing"
2020,Content Writer,Media,76.1,High,No,45929,7,80.0,No,106.4,"Writing, SEO, WordPress, Research"
2020,Content Writer,Media,70.5,High,No,49482,5,100.0,No,111.0,"SEO, Writing, Research, Editing, WordPress"
2020,Content Writer,Media,75.4,High,No,46543,5,60.0,No,102.1,"Writing, WordPress, Research"
2020,Content Writer,Media,71.6,High,No,44828,8,40.0,No,118.7,"Writing, SEO"
2020,Content Writer,Media,62.3,High,No,39344,6,100.0,Yes,90.3,"SEO, Research, Editing, WordPress, Writing"
2020,Content Writer,Media,78.0,High,No,42491,3,80.0,No,90.9,"Editing, Writing, WordPress, Research"
2020,Content Writer,Media,70.4,High,No,43381,5,60.0,No,92.1,"Editing, Writing, SEO"
2020,Content Writer,Media,65.6,High,No,43227,1,40.0,No,101.9,"SEO, Research"
2020,Content Writer,Media,63.4,High,No,51825,6,100.0,No,87.8,"Editing, Research, WordPress, Writing, SEO"
2020,Content Writer,Media,80.5,High,No,50807,5,100.0,No,98.2,"Editing, Research, SEO, WordPress, Writing"
2020,Content Writer,Media,73.7,High,No,53568,9,60.0,No,96.1,"SEO, Editing, Writing"
2020,Content Writer,Media,76.1,High,No,40062,3,100.0,No,96.3,"Writing, WordPress, Research, SEO, Editing"
2020,Content Writer,Media,70.8,High,No,41881,7,60.0,No,83.5,"SEO, Editing, WordPress"
2020,Content Writer,Media,77.6,High,No,40599,2,60.0,No,103.6,"SEO, Research, Editing"
2020,Content Writer,Media,71.6,High,No,44337,3,40.0,Yes,98.3,"WordPress, Research"
2020,Content Writer,Media,71.7,High,No,41701,4,40.0,No,108.1,"Research, Writing"
2020,Content Writer,Media,79.4,High,No,50272,3,40.0,No,110.5,"Editing, SEO"
2020,Content Writer,Media,82.7,High,No,44200,5,60.0,No,97.5,"SEO, Editing, Research"
2020,Content Writer,Media,70.5,High,No,42435,5,40.0,Yes,116.9,"Editing, SEO"
2020,Content Writer,Media,75.5,High,No,42104,1,60.0,No,102.6,"WordPress, Research, Writing"
2020,Content Writer,Media,78.0,High,No,51902,5,80.0,No,91.7,"WordPress, Writing, SEO, Research"
2020,Content Writer,Media,81.0,High,No,52662,1,100.0,No,117.9,"Writing, Editing, SEO, WordPress, Research"
2020,Content Writer,Media,77.7,High,No,42479,0,60.0,No,108.2,"Writing, Editing, Research"
2020,Content Writer,Media,72.9,High,No,41307,5,100.0,Yes,94.9,"Editing, Writing, Research, SEO, WordPress"
2020,Content Writer,Media,76.1,High,No,40423,7,80.0,No,97.9,"Writing, WordPress, Editing, Research"
2020,Content Writer,Media,81.0,High,No,48498,6,80.0,No,84.6,"SEO, Editing, Writing, WordPress"
2020,Content Writer,Media,82.6,High,No,43222,6,80.0,No,115.4,"Writing, SEO, Research, Editing"
2020,Digital Marketer,Marketing,49.3,Medium,No,54317,5,40.0,No,83.2,"Social Media, Analytics"
2020,Digital Marketer,Marketing,50.4,Medium,No,61916,5,60.0,No,67.4,"Analytics, Google Ads, SEO"
2020,Digital Marketer,Marketing,48.6,Medium,No,64290,7,60.0,Yes,84.9,"SEO, Email, Google Ads"
2020,Digital Marketer,Marketing,56.3,Medium,No,59263,5,40.0,Yes,64.5,"Email, Social Media"
2020,Digital Marketer,Marketing,51.0,Medium,No,61597,7,80.0,No,54.1,"Social Media, Email, Analytics, SEO"
2020,Digital Marketer,Marketing,57.6,Medium,No,59604,6,80.0,Yes,54.6,"Google Ads, Analytics, Email, Social Media"
2020,Digital Marketer,Marketing,50.1,Medium,No,61182,6,60.0,No,82.8,"Email, Social Media, Google Ads"
2020,Digital Marketer,Marketing,46.0,Medium,No,52894,5,60.0,No,69.3,"Email, SEO, Social Media"
2020,Digital Marketer,Marketing,57.5,Medium,No,62618,2,100.0,No,54.7,"Email, Social Media, Analytics, SEO, Google Ads"
2020,Digital Marketer,Marketing,54.5,Medium,No,58945,6,60.0,Yes,76.3,"Email, Analytics, SEO"
2020,Digital Marketer,Marketing,49.3,Medium,No,55760,5,80.0,Yes,77.7,"SEO, Google Ads, Social Media, Email"
2020,Digital Marketer,Marketing,45.5,Medium,No,59302,4,40.0,No,60.2,"Social Media, Google Ads"
2020,Digital Marketer,Marketing,47.2,Medium,No,61226,1,80.0,Yes,86.3,"Email, Analytics, Google Ads, SEO"
2020,Digital Marketer,Marketing,48.0,Medium,No,56753,5,100.0,No,79.3,"Social Media, Google Ads, Email, Analytics, SEO"
2020,Digital Marketer,Marketing,56.9,Medium,No,68576,9,60.0,Yes,81.2,"SEO, Email, Analytics"
2020,Digital Marketer,Marketing,47.2,Medium,No,60911,8,60.0,No,54.3,"SEO, Social Media, Google Ads"
2020,Digital Marketer,Marketing,51.5,Medium,No,50324,6,60.0,No,51.6,"Social Media, SEO, Email"
2020,Digital Marketer,Marketing,48.6,Medium,No,59433,6,40.0,No,84.3,"Email, Social Media"
2020,Digital Marketer,Marketing,45.8,Medium,No,73094,4,60.0,Yes,87.5,"Email, Social Media, SEO"
2020,Digital Marketer,Marketing,43.2,Medium,No,65114,4,40.0,Yes,56.8,"Email, Analytics"
2020,Digital Marketer,Marketing,45.8,Medium,No,58651,1,80.0,No,83.2,"Google Ads, SEO, Social Media, Analytics"
2020,Digital Marketer,Marketing,51.7,Medium,No,56436,4,80.0,No,50.4,"Social Media, Google Ads, Email, SEO"
2020,Digital Marketer,Marketing,46.5,Medium,No,66270,7,100.0,No,89.0,"Social Media, SEO, Analytics, Email, Google Ads"
2020,Digital Marketer,Marketing,44.8,Medium,No,62840,4,80.0,No,57.8,"Analytics, Google Ads, SEO, Email"
2020,Digital Marketer,Marketing,46.5,Medium,No,53595,3,60.0,Yes,68.0,"Social Media, Google Ads, SEO"
2020,Digital Marketer,Marketing,48.9,Medium,No,67277,1,100.0,No,67.7,"SEO, Google Ads, Social Media, Email, Analytics"
2020,Digital Marketer,Marketing,46.7,Medium,No,56196,6,40.0,Yes,60.7,"SEO, Analytics"
2020,Digital Marketer,Marketing,48.7,Medium,No,69406,2,40.0,No,89.0,"SEO, Email"
2020,Digital Marketer,Marketing,51.5,Medium,No,55194,5,100.0,No,83.0,"Social Media, Email, Analytics, SEO, Google Ads"
2020,Digital Marketer,Marketing,51.8,Medium,No,61475,0,100.0,No,81.8,"Google Ads, Email, Social Media, SEO, Analytics"
2020,Digital Marketer,Marketing,41.6,Medium,No,47611,9,100.0,No,58.1,"SEO, Google Ads, Social Media, Analytics, Email"
2020,Digital Marketer,Marketing,55.5,Medium,No,68817,5,60.0,No,60.1,"Social Media, Google Ads, Analytics"
2020,Digital Marketer,Marketing,55.9,Medium,No,63824,6,100.0,Yes,55.0,"Email, SEO, Social Media, Analytics, Google Ads"
2020,Digital Marketer,Marketing,56.5,Medium,No,53962,3,100.0,No,77.7,"Analytics, Google Ads, Social Media, Email, SEO"
2020,Digital Marketer,Marketing,55.4,Medium,No,61952,4,60.0,No,55.1,"Social Media, Analytics, Email"
2020,Digital Marketer,Marketing,39.4,Medium,No,59627,8,60.0,No,71.9,"Social Media, SEO, Email"
2020,Digital Marketer,Marketing,58.1,Medium,No,71706,2,60.0,No,55.1,"SEO, Analytics, Email"
2020,Digital Marketer,Marketing,50.0,Medium,No,65286,7,40.0,No,81.7,"Social Media, Analytics"
2020,Digital Marketer,Marketing,53.3,Medium,No,53173,8,80.0,Yes,77.4,"Social Media, Google Ads, Analytics, Email"
2020,Digital Marketer,Marketing,58.7,Medium,No,61213,4,40.0,No,86.7,"Email, Analytics"
2020,Digital Marketer,Marketing,54.4,Medium,No,64326,2,80.0,Yes,53.7,"Google Ads, SEO, Social Media, Analytics"
2020,Digital Marketer,Marketing,56.8,Medium,No,60594,2,60.0,No,89.6,"Google Ads, Social Media, Email"
2020,Digital Marketer,Marketing,49.8,Medium,No,61648,8,80.0,No,68.6,"Email, Social Media, Analytics, SEO"
2020,Digital Marketer,Marketing,50.5,Medium,No,67235,8,40.0,No,64.6,"Google Ads, Email"
2020,Digital Marketer,Marketing,42.1,Medium,No,62826,4,80.0,No,74.8,"Analytics, Google Ads, Social Media, SEO"
2020,Digital Marketer,Marketing,56.6,Medium,No,68668,4,80.0,Yes,55.0,"SEO, Social Media, Analytics, Email"
2020,Digital Marketer,Marketing,54.6,Medium,No,55476,8,80.0,No,71.8,"Email, SEO, Social Media, Google Ads"
2020,Digital Marketer,Marketing,52.3,Medium,No,49461,5,60.0,No,62.3,"Email, Analytics, SEO"
2020,Digital Marketer,Marketing,57.9,Medium,No,63444,9,40.0,No,78.0,"Google Ads, SEO"
2020,Digital Marketer,Marketing,43.3,Medium,No,61921,5,40.0,No,78.1,"Email, Analytics"
2020,Digital Marketer,Marketing,48.6,Medium,No,69543,7,80.0,No,62.7,"Social Media, Google Ads, SEO, Email"
2020,Digital Marketer,Marketing,49.3,Medium,No,55162,4,60.0,Yes,76.3,"Email, Social Media, Google Ads"
2020,Digital Marketer,Marketing,49.3,Medium,No,66362,9,60.0,No,52.5,"Email, Social Media, Analytics"
2020,Digital Marketer,Marketing,57.4,Medium,No,56880,3,40.0,No,73.3,"Google Ads, Email"
2020,Digital Marketer,Marketing,49.0,Medium,No,60461,9,100.0,No,73.8,"Social Media, Google Ads, Analytics, Email, SEO"
2020,Digital Marketer,Marketing,54.5,Medium,No,61109,9,80.0,No,73.7,"Analytics, Social Media, Email, Google Ads"
2020,Digital Marketer,Marketing,48.4,Medium,No,65603,6,60.0,No,73.5,"SEO, Analytics, Email"
2020,HR Manager,Human Resources,56.8,Low,Yes,66429,7,60.0,No,67.6,"Labor Law, Leadership, HRIS"
2020,HR Manager,Human Resources,47.8,Low,Yes,62467,4,40.0,No,69.8,"Communication, Leadership"
2020,HR Manager,Human Resources,42.5,Low,Yes,63988,7,60.0,No,54.4,"Recruitment, Communication, HRIS"
2020,HR Manager,Human Resources,43.8,Low,Yes,73490,4,80.0,Yes,47.6,"Labor Law, Leadership, Recruitment, HRIS"
2020,HR Manager,Human Resources,37.8,Low,Yes,76630,5,60.0,No,47.8,"Recruitment, HRIS, Leadership"
2020,HR Manager,Human Resources,43.5,Low,Yes,59998,4,60.0,Yes,32.4,"Communication, Leadership, Recruitment"
2020,HR Manager,Human Resources,43.3,Low,Yes,53199,7,80.0,No,36.5,"Leadership, Labor Law, Recruitment, HRIS"
2020,HR Manager,Human Resources,50.2,Low,Yes,65731,2,80.0,No,32.5,"Recruitment, HRIS, Communication, Leadership"
2020,HR Manager,Human Resources,41.9,Low,Yes,69065,8,40.0,Yes,66.7,"Leadership, Communication"
2020,HR Manager,Human Resources,35.2,Low,Yes,64162,1,40.0,Yes,36.8,"Labor Law, Communication"
2020,HR Manager,Human Resources,56.3,Low,Yes,63124,1,80.0,No,59.2,"Communication, Labor Law, Leadership, HRIS"
2020,HR Manager,Human Resources,49.9,Low,Yes,59806,8,40.0,No,31.0,"Communication, Labor Law"
